['601', '600', '599', '564', '529', '528', '493', '492', '527', '492', '493', '528', '529', '530', '531', '532', '497', '496', '497']
['578', '579', '755', '543', '753', '753', '650', '578', '578', '615', '579', '720', '579', '685', '544', '754', '580', '718', '788']
['788', '720', '579', '578', '578', '753', '579', '579', '650', '544', '543', '685', '615', '718', '580', '753', '755', '754', '578']
['578', '754', '615', '579', '578', '579', '580', '578', '720', '543', '753', '650', '544', '788', '718', '755', '753', '685', '579']
['685', '718', '578', '544', '754', '650', '720', '788', '615', '753', '755', '579', '580', '578', '579', '753', '543', '578', '579']
['544', '788', '578', '578', '753', '718', '543', '650', '578', '579', '755', '579', '580', '579', '753', '720', '615', '685', '754']
['578', '579', '579', '754', '544', '579', '650', '788', '615', '753', '543', '578', '718', '685', '578', '753', '755', '720', '580']
['579', '578', '543', '615', '650', '544', '579', '753', '755', '579', '578', '720', '718', '754', '753', '578', '685', '788', '580']
['720', '579', '718', '579', '788', '755', '754', '543', '578', '685', '753', '615', '753', '578', '578', '544', '650', '579', '580']
['788', '685', '650', '720', '579', '578', '755', '578', '543', '579', '615', '580', '544', '754', '578', '753', '579', '718', '753']
['552', '553', '554', '553', '588', '553', '552', '587', '588', '623', '624', '589', '624', '625', '626', '661', '696', '661', '626']
['661', '552', '625', '626', '588', '587', '624', '589', '623', '626', '554', '552', '553', '553', '624', '696', '588', '553', '661']
['623', '587', '625', '553', '624', '554', '553', '624', '696', '626', '588', '552', '553', '661', '589', '626', '661', '588', '552']
['554', '553', '623', '696', '661', '661', '552', '552', '626', '553', '625', '588', '624', '588', '624', '589', '626', '587', '553']
['625', '588', '553', '624', '553', '589', '623', '661', '661', '587', '626', '626', '588', '624', '554', '552', '552', '696', '553']
['552', '624', '553', '589', '626', '626', '624', '588', '587', '661', '661', '623', '552', '696', '553', '554', '553', '625', '588']
['626', '552', '553', '661', '553', '552', '696', '661', '587', '588', '626', '553', '554', '624', '589', '624', '625', '623', '588']
['553', '553', '626', '661', '623', '552', '588', '626', '624', '552', '589', '553', '696', '588', '661', '554', '625', '624', '587']
['624', '553', '589', '552', '552', '661', '588', '661', '554', '587', '696', '623', '553', '626', '625', '626', '553', '588', '624']
['552', '696', '587', '626', '624', '553', '588', '589', '552', '553', '661', '625', '624', '661', '588', '623', '553', '554', '626']
['537', '538', '573', '608', '609', '608', '643', '608', '573', '608', '643', '608', '607', '608', '607', '642', '641', '606', '605']
['643', '538', '606', '608', '573', '642', '641', '607', '643', '608', '608', '609', '608', '537', '607', '608', '608', '605', '573']
['538', '641', '608', '605', '609', '608', '608', '573', '537', '608', '607', '643', '607', '608', '643', '608', '573', '642', '606']
['608', '607', '641', '606', '609', '605', '607', '573', '608', '608', '537', '573', '642', '608', '643', '608', '608', '538', '643']
['642', '608', '607', '643', '573', '537', '608', '609', '643', '573', '607', '606', '608', '641', '608', '605', '538', '608', '608']
['608', '608', '609', '608', '605', '607', '537', '642', '573', '608', '573', '641', '607', '643', '608', '606', '608', '538', '643']
['607', '607', '608', '608', '605', '642', '573', '608', '608', '643', '608', '609', '608', '641', '538', '537', '573', '606', '643']
['608', '607', '573', '608', '538', '608', '537', '607', '608', '573', '642', '643', '609', '608', '608', '641', '606', '643', '605']
['609', '642', '538', '607', '605', '537', '607', '573', '608', '643', '573', '643', '606', '608', '608', '608', '608', '641', '608']
['643', '608', '573', '605', '608', '607', '606', '538', '608', '608', '608', '608', '537', '643', '573', '607', '642', '641', '609']
['724', '723', '758', '757', '722', '687', '652', '617', '618', '653', '652', '653', '618', '619', '618', '619', '618', '617', '652']
['619', '652', '722', '618', '758', '617', '723', '724', '652', '652', '757', '653', '618', '653', '617', '687', '618', '618', '619']
['653', '653', '758', '617', '757', '619', '652', '618', '723', '617', '652', '618', '618', '687', '722', '724', '619', '652', '618']
['652', '723', '652', '653', '618', '722', '687', '757', '724', '619', '652', '618', '618', '619', '653', '617', '617', '758', '618']
['722', '652', '758', '724', '757', '653', '618', '617', '652', '618', '687', '619', '652', '618', '618', '653', '619', '723', '617']
['618', '618', '757', '687', '652', '653', '617', '652', '723', '722', '619', '758', '617', '724', '619', '618', '652', '653', '618']
['724', '687', '618', '618', '617', '619', '722', '618', '723', '758', '652', '618', '652', '653', '653', '617', '652', '619', '757']
['618', '652', '687', '653', '617', '724', '757', '619', '722', '618', '618', '758', '617', '619', '653', '618', '652', '723', '652']
['653', '723', '618', '652', '618', '617', '619', '757', '618', '617', '652', '652', '758', '722', '724', '618', '653', '687', '619']
['618', '724', '687', '652', '722', '617', '653', '723', '617', '757', '758', '619', '619', '618', '652', '653', '652', '618', '618']
['368', '367', '332', '333', '298', '299', '298', '297', '332', '367', '368', '367', '402', '367', '402', '367', '368', '333', '368']
['402', '333', '367', '298', '367', '298', '367', '367', '297', '332', '368', '368', '299', '333', '368', '402', '332', '367', '368']
['333', '402', '368', '368', '367', '367', '368', '332', '333', '402', '297', '298', '367', '367', '367', '332', '298', '368', '299']
['367', '367', '333', '368', '298', '333', '367', '299', '368', '332', '332', '368', '368', '298', '367', '297', '402', '367', '402']
['368', '367', '297', '298', '332', '367', '299', '402', '298', '332', '368', '367', '368', '333', '367', '402', '367', '368', '333']
['332', '402', '367', '368', '367', '298', '368', '367', '297', '367', '333', '368', '402', '298', '367', '368', '333', '299', '332']
['368', '297', '368', '298', '402', '367', '333', '332', '367', '367', '298', '367', '332', '333', '402', '368', '299', '368', '367']
['333', '367', '299', '367', '298', '333', '368', '368', '297', '367', '402', '332', '332', '368', '368', '298', '367', '367', '402']
['368', '333', '297', '402', '368', '402', '332', '367', '368', '333', '298', '298', '367', '367', '368', '367', '367', '332', '299']
['333', '367', '333', '332', '368', '402', '298', '368', '367', '368', '332', '367', '402', '297', '298', '367', '299', '368', '367']
['575', '576', '575', '574', '573', '608', '643', '644', '643', '678', '679', '678', '713', '748', '749', '750', '715', '714', '749']
['643', '575', '714', '576', '574', '749', '644', '749', '573', '713', '678', '715', '748', '643', '750', '679', '608', '678', '575']
['644', '715', '576', '750', '714', '749', '748', '575', '678', '679', '575', '608', '573', '749', '713', '678', '643', '574', '643']
['749', '576', '679', '575', '749', '644', '678', '750', '643', '713', '714', '678', '575', '715', '643', '748', '573', '608', '574']
['749', '748', '643', '714', '750', '574', '678', '576', '749', '644', '643', '679', '715', '575', '713', '608', '575', '573', '678']
['750', '574', '713', '679', '749', '715', '575', '748', '573', '678', '643', '643', '678', '576', '575', '644', '749', '714', '608']
['575', '714', '574', '748', '713', '576', '643', '643', '608', '749', '750', '644', '573', '715', '678', '749', '679', '575', '678']
['713', '608', '678', '643', '574', '750', '749', '748', '575', '575', '643', '678', '644', '714', '715', '576', '749', '573', '679']
['576', '608', '750', '714', '643', '575', '643', '574', '644', '749', '575', '678', '573', '678', '749', '715', '679', '748', '713']
['643', '714', '574', '643', '575', '679', '575', '715', '678', '576', '749', '678', '713', '573', '748', '608', '749', '750', '644']
['327', '292', '291', '326', '361', '326', '361', '326', '291', '256', '257', '222', '187', '152', '117', '82', '117', '152', '153']
['292', '117', '153', '326', '361', '326', '256', '152', '361', '187', '326', '291', '257', '152', '327', '82', '117', '291', '222']
['222', '257', '326', '327', '117', '153', '291', '326', '152', '256', '361', '292', '117', '187', '82', '361', '152', '326', '291']
['187', '152', '361', '327', '152', '117', '291', '326', '117', '256', '326', '257', '82', '153', '222', '291', '326', '361', '292']
['291', '326', '361', '291', '152', '326', '187', '222', '327', '117', '256', '361', '117', '153', '326', '82', '152', '257', '292']
['361', '152', '257', '222', '291', '82', '361', '256', '291', '327', '326', '292', '152', '326', '117', '326', '153', '187', '117']
['152', '326', '257', '326', '152', '292', '82', '291', '291', '326', '256', '327', '117', '187', '117', '361', '153', '222', '361']
['326', '256', '292', '222', '291', '153', '152', '117', '326', '257', '326', '152', '361', '187', '117', '327', '361', '82', '291']
['291', '361', '187', '326', '292', '153', '82', '291', '152', '117', '361', '326', '222', '256', '152', '326', '117', '327', '257']
['291', '117', '187', '257', '292', '361', '117', '361', '256', '82', '152', '327', '152', '222', '326', '326', '153', '326', '291']
['514', '549', '548', '513', '512', '511', '546', '581', '582', '547', '582', '581', '582', '617', '616', '615', '580', '581', '616']
['549', '513', '616', '548', '615', '582', '617', '581', '581', '547', '514', '581', '580', '512', '582', '582', '546', '511', '616']
['617', '581', '581', '547', '548', '549', '581', '512', '582', '582', '616', '513', '582', '546', '580', '616', '511', '615', '514']
['582', '513', '582', '615', '514', '548', '512', '547', '581', '616', '582', '511', '617', '580', '616', '546', '581', '581', '549']
['582', '580', '582', '616', '546', '548', '513', '511', '581', '581', '512', '617', '514', '547', '616', '549', '615', '581', '582']
['616', '514', '512', '616', '511', '546', '617', '580', '549', '548', '581', '582', '615', '513', '582', '581', '547', '581', '582']
['615', '616', '512', '511', '546', '548', '581', '514', '581', '581', '513', '582', '582', '616', '547', '582', '617', '580', '549']
['581', '616', '514', '616', '548', '546', '617', '581', '512', '615', '582', '513', '547', '581', '549', '511', '582', '582', '580']
['580', '616', '549', '581', '582', '512', '514', '513', '581', '547', '581', '582', '582', '546', '511', '615', '548', '616', '617']
['581', '582', '582', '581', '615', '547', '616', '616', '514', '582', '617', '549', '580', '512', '581', '548', '511', '513', '546']
['718', '683', '718', '719', '754', '719', '754', '719', '718', '717', '682', '647', '612', '577', '612', '577', '578', '613', '612']
['718', '754', '577', '577', '719', '612', '682', '718', '647', '612', '719', '718', '613', '719', '683', '578', '717', '754', '612']
['577', '718', '613', '612', '718', '577', '754', '683', '719', '754', '578', '719', '647', '612', '718', '682', '612', '717', '719']
['719', '613', '612', '682', '647', '754', '578', '717', '718', '754', '577', '577', '718', '719', '612', '612', '683', '719', '718']
['577', '612', '612', '719', '718', '754', '718', '683', '718', '719', '613', '754', '647', '578', '717', '577', '719', '682', '612']
['612', '647', '718', '577', '719', '682', '717', '612', '578', '719', '683', '577', '718', '718', '719', '613', '754', '612', '754']
['717', '612', '754', '612', '683', '719', '718', '647', '578', '613', '718', '719', '612', '719', '754', '577', '718', '577', '682']
['578', '612', '612', '719', '719', '682', '683', '754', '647', '613', '754', '718', '718', '718', '577', '717', '612', '577', '719']
['718', '719', '612', '717', '612', '683', '612', '754', '719', '613', '647', '718', '577', '682', '719', '718', '578', '577', '754']
['612', '612', '719', '577', '578', '719', '717', '577', '683', '754', '719', '612', '718', '613', '647', '682', '718', '754', '718']
['304', '303', '304', '305', '340', '341', '306', '271', '236', '235', '270', '269', '270', '269', '234', '199', '234', '269', '234']
['270', '234', '303', '270', '305', '306', '304', '340', '304', '234', '269', '269', '271', '269', '235', '341', '199', '236', '234']
['270', '234', '305', '303', '269', '269', '270', '341', '234', '340', '271', '304', '306', '199', '304', '236', '235', '269', '234']
['305', '304', '304', '234', '234', '236', '270', '270', '269', '340', '303', '234', '199', '271', '306', '269', '269', '235', '341']
['269', '303', '234', '236', '234', '269', '269', '270', '304', '305', '341', '199', '306', '271', '270', '340', '304', '235', '234']
['303', '271', '340', '305', '236', '304', '269', '235', '269', '270', '269', '234', '270', '304', '234', '234', '306', '341', '199']
['235', '306', '269', '234', '341', '305', '234', '234', '269', '270', '270', '236', '304', '199', '269', '340', '271', '304', '303']
['341', '271', '304', '270', '234', '234', '269', '235', '234', '236', '269', '305', '270', '269', '304', '340', '306', '303', '199']
['305', '269', '271', '306', '236', '235', '269', '303', '199', '304', '234', '234', '341', '340', '269', '304', '234', '270', '270']
['234', '269', '270', '269', '305', '235', '199', '236', '269', '341', '271', '304', '234', '270', '303', '304', '234', '340', '306']
['650', '685', '686', '721', '722', '757', '792', '827', '828', '829', '794', '795', '794', '793', '792', '791', '790', '791', '826']
['791', '829', '686', '721', '794', '795', '757', '794', '792', '826', '792', '722', '793', '650', '685', '790', '828', '827', '791']
['685', '790', '828', '721', '791', '827', '794', '722', '829', '793', '795', '757', '792', '794', '792', '826', '650', '686', '791']
['790', '793', '791', '721', '794', '829', '828', '685', '792', '794', '795', '791', '757', '650', '792', '827', '722', '686', '826']
['650', '826', '792', '722', '828', '793', '790', '827', '791', '757', '795', '685', '794', '829', '794', '721', '686', '791', '792']
['790', '791', '828', '722', '829', '757', '826', '827', '793', '791', '794', '686', '795', '685', '721', '792', '792', '650', '794']
['722', '792', '794', '685', '650', '795', '828', '826', '791', '827', '793', '829', '794', '686', '757', '791', '721', '790', '792']
['793', '722', '827', '650', '791', '792', '794', '686', '790', '685', '828', '792', '794', '791', '826', '721', '829', '795', '757']
['828', '827', '791', '794', '722', '790', '686', '791', '795', '792', '721', '826', '794', '793', '685', '829', '650', '792', '757']
['794', '721', '795', '790', '826', '757', '792', '794', '829', '722', '650', '827', '791', '685', '791', '792', '793', '828', '686']
['304', '339', '340', '305', '306', '307', '342', '343', '342', '307', '342', '377', '412', '411', '446', '411', '376', '375', '374']
['306', '411', '307', '342', '446', '305', '340', '374', '377', '375', '412', '343', '342', '342', '339', '376', '411', '307', '304']
['342', '376', '305', '340', '339', '342', '374', '307', '342', '411', '343', '411', '377', '412', '304', '307', '306', '446', '375']
['339', '342', '304', '411', '340', '375', '446', '342', '307', '307', '412', '374', '377', '342', '343', '305', '411', '376', '306']
['342', '375', '411', '377', '376', '307', '340', '339', '342', '411', '374', '304', '412', '342', '343', '305', '307', '446', '306']
['339', '342', '376', '343', '307', '340', '411', '342', '306', '374', '307', '305', '411', '342', '304', '446', '375', '412', '377']
['377', '340', '343', '307', '411', '307', '342', '412', '305', '446', '306', '342', '304', '342', '411', '374', '376', '375', '339']
['343', '375', '446', '342', '377', '304', '305', '376', '307', '411', '340', '411', '339', '412', '306', '342', '374', '342', '307']
['446', '375', '342', '305', '412', '411', '377', '343', '411', '307', '339', '342', '376', '342', '374', '306', '304', '307', '340']
['376', '446', '375', '340', '307', '343', '342', '306', '304', '411', '342', '377', '412', '342', '307', '305', '339', '411', '374']
['408', '409', '444', '409', '408', '443', '408', '409', '374', '339', '340', '305', '306', '271', '272', '273', '238', '203', '238']
['409', '408', '306', '305', '272', '238', '408', '374', '409', '408', '443', '203', '409', '340', '273', '238', '339', '444', '271']
['408', '272', '409', '408', '306', '238', '409', '238', '444', '305', '339', '374', '271', '203', '409', '273', '408', '340', '443']
['238', '272', '340', '203', '409', '444', '409', '305', '408', '339', '408', '374', '238', '271', '443', '409', '306', '408', '273']
['273', '306', '374', '305', '238', '408', '409', '408', '443', '444', '409', '339', '271', '272', '409', '203', '238', '340', '408']
['203', '409', '339', '238', '238', '272', '305', '409', '408', '306', '374', '340', '409', '271', '273', '444', '408', '443', '408']
['272', '409', '409', '408', '444', '339', '443', '409', '203', '340', '306', '273', '408', '305', '271', '238', '238', '408', '374']
['374', '408', '443', '272', '409', '339', '408', '273', '306', '203', '238', '271', '408', '305', '340', '409', '238', '409', '444']
['408', '408', '272', '409', '339', '408', '340', '203', '238', '409', '306', '305', '409', '273', '271', '443', '374', '444', '238']
['408', '238', '409', '409', '408', '306', '271', '444', '408', '272', '409', '443', '339', '374', '340', '203', '238', '305', '273']
['724', '689', '654', '689', '688', '687', '688', '687', '722', '721', '720', '719', '684', '683', '682', '681', '680', '645', '644']
['720', '681', '688', '687', '719', '684', '683', '680', '644', '724', '722', '721', '687', '682', '645', '688', '654', '689', '689']
['688', '721', '654', '687', '687', '689', '719', '681', '720', '645', '688', '722', '644', '683', '689', '682', '680', '724', '684']
['722', '683', '681', '724', '689', '688', '654', '684', '680', '719', '687', '720', '645', '644', '721', '682', '687', '689', '688']
['689', '721', '684', '645', '688', '644', '687', '689', '681', '654', '683', '724', '722', '720', '682', '687', '680', '719', '688']
['681', '654', '680', '682', '687', '687', '689', '719', '644', '724', '645', '721', '689', '683', '684', '720', '722', '688', '688']
['681', '689', '687', '687', '654', '645', '688', '720', '721', '719', '682', '722', '680', '644', '688', '684', '683', '724', '689']
['687', '654', '682', '688', '720', '681', '645', '724', '680', '719', '688', '721', '683', '689', '644', '689', '687', '684', '722']
['683', '689', '684', '687', '688', '687', '645', '724', '721', '688', '719', '722', '680', '644', '654', '689', '681', '682', '720']
['682', '645', '720', '687', '688', '689', '688', '681', '683', '724', '689', '721', '644', '684', '680', '719', '654', '687', '722']
['754', '755', '790', '789', '824', '859', '824', '825', '860', '859', '860', '895', '894', '893', '928', '929', '894', '893', '858']
['928', '790', '860', '860', '824', '858', '859', '825', '789', '929', '824', '754', '894', '895', '894', '893', '893', '859', '755']
['859', '929', '860', '894', '825', '893', '789', '860', '858', '824', '893', '895', '755', '754', '824', '859', '790', '928', '894']
['860', '859', '893', '789', '928', '790', '825', '754', '894', '858', '860', '929', '824', '895', '824', '893', '755', '894', '859']
['859', '755', '895', '825', '824', '754', '860', '858', '790', '929', '893', '893', '928', '894', '894', '789', '824', '859', '860']
['894', '893', '824', '894', '789', '928', '858', '825', '755', '790', '895', '860', '860', '824', '754', '929', '893', '859', '859']
['894', '790', '824', '789', '894', '860', '928', '825', '895', '754', '859', '859', '893', '858', '755', '824', '893', '860', '929']
['824', '894', '789', '755', '859', '860', '858', '824', '895', '790', '859', '860', '754', '929', '893', '928', '894', '825', '893']
['825', '894', '860', '754', '859', '858', '790', '893', '893', '824', '859', '928', '789', '895', '755', '894', '929', '860', '824']
['755', '895', '789', '893', '754', '859', '860', '825', '790', '929', '859', '824', '824', '894', '893', '860', '894', '858', '928']
['684', '685', '720', '719', '720', '721', '720', '755', '754', '789', '790', '755', '790', '755', '756', '757', '722', '687', '722']
['720', '719', '789', '721', '754', '687', '720', '757', '722', '755', '755', '755', '790', '722', '684', '756', '685', '790', '720']
['720', '722', '720', '755', '684', '755', '755', '685', '790', '756', '687', '720', '719', '754', '722', '721', '790', '789', '757']
['720', '755', '790', '754', '722', '756', '685', '687', '755', '790', '721', '720', '720', '757', '684', '789', '719', '755', '722']
['720', '757', '720', '755', '755', '721', '756', '722', '790', '754', '687', '685', '789', '722', '790', '684', '720', '755', '719']
['721', '685', '790', '722', '684', '756', '720', '720', '789', '757', '790', '755', '687', '722', '720', '754', '755', '719', '755']
['684', '756', '719', '754', '685', '790', '720', '722', '790', '755', '789', '720', '757', '687', '722', '720', '721', '755', '755']
['719', '685', '720', '754', '755', '755', '790', '756', '720', '721', '757', '720', '687', '790', '722', '789', '722', '755', '684']
['754', '687', '720', '722', '790', '684', '722', '757', '720', '719', '755', '755', '790', '789', '685', '721', '755', '720', '756']
['685', '721', '719', '790', '755', '755', '684', '720', '722', '687', '756', '789', '754', '790', '757', '720', '722', '720', '755']
['163', '128', '93', '92', '91', '92', '93', '92', '57', '92', '93', '94', '93', '94', '95', '94', '59', '60', '25']
['25', '93', '94', '93', '92', '94', '57', '95', '163', '92', '92', '91', '60', '128', '93', '59', '94', '93', '92']
['59', '60', '128', '93', '57', '93', '25', '95', '92', '92', '93', '92', '92', '91', '94', '163', '94', '94', '93']
['59', '93', '94', '93', '60', '95', '91', '93', '93', '92', '25', '128', '92', '163', '92', '94', '92', '57', '94']
['163', '95', '25', '60', '92', '94', '91', '93', '94', '94', '93', '93', '59', '128', '92', '93', '92', '57', '92']
['57', '93', '93', '25', '92', '93', '92', '163', '60', '95', '92', '92', '94', '59', '91', '94', '93', '94', '128']
['128', '60', '91', '94', '93', '57', '59', '93', '25', '94', '93', '95', '93', '163', '92', '92', '92', '94', '92']
['91', '59', '94', '92', '92', '92', '93', '94', '95', '94', '93', '60', '92', '57', '93', '128', '25', '93', '163']
['92', '163', '94', '25', '128', '60', '93', '93', '92', '92', '92', '93', '94', '94', '57', '91', '93', '59', '95']
['163', '59', '128', '94', '92', '94', '93', '91', '25', '93', '57', '60', '93', '94', '93', '92', '95', '92', '92']
['724', '725', '724', '689', '654', '653', '688', '723', '722', '687', '722', '723', '688', '723', '688', '723', '758', '757', '722']
['688', '723', '687', '722', '758', '688', '723', '689', '723', '724', '722', '725', '722', '723', '724', '653', '654', '688', '757']
['689', '725', '688', '722', '688', '687', '688', '723', '654', '723', '757', '653', '724', '722', '723', '723', '758', '724', '722']
['653', '722', '724', '723', '688', '722', '725', '724', '687', '723', '723', '758', '688', '757', '689', '723', '654', '688', '722']
['722', '723', '724', '654', '689', '722', '688', '757', '758', '653', '688', '722', '687', '688', '723', '723', '723', '725', '724']
['689', '653', '687', '724', '722', '722', '688', '724', '723', '758', '688', '723', '688', '722', '654', '723', '757', '725', '723']
['722', '723', '723', '689', '688', '757', '654', '688', '723', '723', '653', '722', '724', '722', '724', '725', '688', '687', '758']
['725', '757', '722', '688', '723', '722', '723', '688', '687', '689', '723', '724', '688', '654', '724', '653', '723', '758', '722']
['722', '725', '722', '654', '723', '653', '758', '722', '724', '757', '723', '723', '687', '688', '688', '723', '688', '689', '724']
['654', '653', '724', '688', '688', '722', '723', '689', '723', '687', '724', '757', '723', '722', '758', '688', '722', '723', '725']
['717', '682', '647', '612', '647', '612', '577', '612', '647', '646', '681', '716', '751', '750', '715', '680', '681', '646', '647']
['751', '577', '750', '612', '647', '681', '646', '646', '647', '716', '612', '612', '682', '647', '715', '680', '681', '647', '717']
['680', '717', '612', '682', '577', '647', '715', '612', '646', '647', '647', '681', '716', '646', '612', '751', '647', '681', '750']
['647', '681', '646', '647', '715', '647', '716', '680', '612', '751', '647', '646', '612', '577', '750', '717', '612', '682', '681']
['680', '715', '682', '647', '646', '612', '647', '646', '647', '681', '612', '681', '717', '750', '612', '647', '751', '716', '577']
['647', '716', '612', '646', '647', '646', '647', '680', '750', '751', '612', '715', '647', '681', '717', '612', '682', '577', '681']
['647', '681', '647', '647', '682', '751', '681', '680', '716', '646', '646', '715', '750', '577', '717', '647', '612', '612', '612']
['612', '717', '681', '647', '681', '715', '750', '680', '682', '647', '646', '716', '647', '612', '646', '577', '647', '751', '612']
['647', '612', '751', '682', '647', '681', '577', '750', '715', '612', '717', '646', '647', '716', '647', '646', '681', '680', '612']
['751', '682', '680', '715', '647', '647', '717', '612', '647', '646', '681', '681', '646', '577', '750', '716', '612', '647', '612']
['266', '267', '232', '197', '198', '197', '232', '231', '232', '267', '232', '231', '196', '195', '196', '197', '162', '197', '198']
['195', '196', '196', '232', '197', '267', '232', '197', '198', '198', '162', '232', '197', '197', '267', '231', '231', '232', '266']
['162', '266', '231', '196', '197', '195', '197', '197', '197', '196', '267', '232', '231', '232', '198', '232', '267', '198', '232']
['232', '266', '267', '231', '232', '197', '232', '195', '198', '196', '232', '197', '267', '196', '197', '162', '197', '231', '198']
['197', '231', '232', '266', '232', '232', '267', '231', '162', '196', '198', '232', '196', '197', '195', '197', '198', '197', '267']
['196', '267', '232', '198', '196', '162', '267', '232', '197', '232', '195', '266', '198', '231', '197', '231', '197', '232', '197']
['197', '231', '232', '162', '197', '198', '267', '232', '267', '195', '196', '232', '196', '197', '197', '232', '231', '198', '266']
['231', '195', '197', '267', '266', '198', '267', '196', '232', '232', '162', '196', '232', '232', '197', '198', '231', '197', '197']
['232', '197', '231', '197', '196', '197', '231', '267', '232', '197', '267', '195', '232', '196', '232', '198', '198', '162', '266']
['197', '195', '266', '232', '197', '162', '196', '267', '231', '232', '232', '197', '197', '198', '267', '198', '232', '196', '231']
['645', '644', '645', '644', '643', '608', '607', '642', '677', '678', '679', '644', '645', '646', '645', '610', '575', '540', '539']
['575', '644', '645', '608', '677', '645', '645', '644', '610', '645', '646', '644', '643', '607', '678', '679', '539', '642', '540']
['642', '644', '607', '644', '575', '608', '679', '678', '644', '539', '540', '677', '645', '645', '645', '643', '645', '610', '646']
['645', '608', '644', '540', '677', '643', '575', '607', '642', '644', '644', '646', '645', '678', '645', '610', '679', '645', '539']
['540', '645', '610', '645', '677', '575', '644', '678', '645', '643', '644', '644', '646', '539', '642', '645', '679', '607', '608']
['540', '539', '608', '678', '679', '643', '645', '645', '610', '644', '607', '645', '645', '642', '646', '644', '644', '575', '677']
['540', '678', '644', '539', '645', '642', '610', '646', '608', '575', '645', '679', '607', '643', '644', '677', '644', '645', '645']
['644', '645', '644', '677', '679', '645', '642', '678', '644', '607', '646', '610', '645', '645', '575', '608', '643', '539', '540']
['644', '645', '540', '575', '678', '643', '645', '608', '644', '645', '679', '645', '646', '607', '642', '539', '644', '677', '610']
['645', '575', '645', '539', '607', '678', '644', '646', '645', '643', '644', '645', '679', '540', '608', '642', '644', '610', '677']
['89', '124', '125', '124', '125', '90', '125', '160', '159', '158', '159', '160', '195', '194', '159', '158', '123', '122', '123']
['194', '123', '158', '125', '195', '125', '158', '123', '124', '159', '125', '160', '159', '90', '124', '122', '159', '89', '160']
['158', '194', '123', '123', '124', '195', '160', '90', '159', '125', '124', '89', '158', '160', '122', '159', '159', '125', '125']
['122', '159', '123', '90', '195', '125', '123', '89', '159', '194', '159', '124', '124', '160', '158', '125', '125', '160', '158']
['122', '159', '90', '125', '160', '194', '159', '123', '125', '160', '195', '159', '158', '124', '158', '125', '89', '124', '123']
['90', '158', '158', '159', '125', '122', '159', '89', '124', '123', '195', '194', '160', '125', '125', '123', '159', '160', '124']
['125', '123', '90', '89', '122', '125', '160', '159', '158', '159', '194', '160', '125', '159', '123', '158', '195', '124', '124']
['89', '159', '158', '123', '159', '158', '124', '124', '195', '125', '90', '125', '194', '160', '159', '125', '122', '160', '123']
['124', '158', '123', '125', '90', '195', '159', '89', '124', '125', '125', '194', '159', '160', '123', '158', '160', '159', '122']
['160', '89', '125', '123', '195', '159', '124', '124', '125', '158', '159', '160', '123', '194', '122', '158', '125', '159', '90']
['573', '538', '539', '538', '503', '538', '539', '504', '469', '470', '435', '470', '505', '470', '505', '504', '503', '468', '433']
['468', '503', '539', '433', '503', '504', '469', '470', '539', '505', '538', '538', '505', '504', '573', '470', '470', '435', '538']
['470', '468', '538', '503', '539', '538', '504', '433', '435', '539', '538', '469', '504', '470', '503', '470', '505', '505', '573']
['538', '505', '503', '433', '573', '504', '468', '539', '538', '469', '504', '503', '470', '538', '435', '539', '470', '470', '505']
['538', '470', '505', '539', '470', '539', '433', '538', '470', '503', '504', '435', '468', '505', '538', '503', '469', '504', '573']
['539', '435', '573', '538', '468', '470', '503', '504', '504', '505', '538', '433', '538', '470', '503', '505', '469', '539', '470']
['505', '504', '470', '538', '573', '469', '538', '470', '503', '504', '539', '503', '435', '539', '468', '433', '505', '538', '470']
['503', '504', '573', '538', '505', '433', '470', '469', '435', '539', '539', '505', '538', '468', '538', '470', '503', '470', '504']
['469', '503', '573', '504', '505', '503', '504', '433', '470', '538', '539', '538', '470', '468', '435', '539', '505', '538', '470']
['503', '573', '503', '470', '538', '504', '504', '539', '505', '505', '468', '435', '470', '538', '433', '469', '470', '539', '538']
['640', '605', '570', '569', '534', '569', '568', '603', '568', '603', '638', '603', '604', '569', '604', '605', '606', '571', '570']
['638', '570', '640', '570', '603', '605', '606', '605', '569', '603', '604', '604', '603', '534', '569', '568', '571', '568', '569']
['569', '604', '638', '568', '603', '569', '603', '605', '605', '640', '604', '568', '570', '570', '571', '603', '606', '569', '534']
['569', '605', '603', '571', '570', '570', '603', '568', '603', '606', '569', '605', '604', '568', '534', '638', '640', '569', '604']
['534', '571', '603', '569', '568', '603', '603', '570', '570', '606', '605', '638', '640', '569', '604', '568', '569', '604', '605']
['603', '640', '569', '606', '604', '570', '571', '638', '569', '569', '568', '605', '605', '603', '534', '603', '568', '604', '570']
['604', '603', '568', '605', '569', '568', '534', '603', '603', '569', '638', '571', '605', '570', '604', '606', '570', '569', '640']
['603', '605', '638', '569', '568', '603', '603', '534', '570', '606', '605', '569', '604', '604', '571', '570', '568', '569', '640']
['603', '604', '638', '605', '571', '605', '603', '604', '569', '570', '568', '606', '640', '569', '603', '534', '570', '568', '569']
['605', '638', '603', '605', '603', '570', '568', '570', '569', '640', '571', '569', '534', '604', '603', '604', '568', '606', '569']
['717', '716', '717', '682', '647', '648', '683', '718', '753', '788', '823', '788', '753', '754', '719', '754', '753', '718', '717']
