['2050', '2085', '2086', '2085', '2086', '2087', '2088', '2087', '2088', '2089', '2054', '2055', '2054', '2053', '2054', '2089', '2090', '2055', '2054', '2019']
['1695', '1659', '1660', '1694', '1732', '1696', '1803', '1696', '1803', '1768', '1660', '1802', '1767', '1768', '1697', '1661', '1695', '1659', '1733', '1698']
['2079', '2114', '2079', '2078', '2113', '2078', '2077', '2112', '2147', '2146', '2111', '2146', '2147', '2146', '2145', '2146', '2145', '2180', '2215', '2180']
['2145', '2147', '2111', '2078', '2113', '2146', '2077', '2079', '2146', '2180', '2079', '2114', '2180', '2146', '2215', '2078', '2112', '2145', '2147', '2146']
['2077', '2111', '2180', '2145', '2146', '2114', '2113', '2078', '2180', '2146', '2146', '2147', '2079', '2147', '2146', '2079', '2145', '2078', '2215', '2112']
['2079', '2145', '2114', '2146', '2147', '2078', '2180', '2145', '2146', '2112', '2146', '2180', '2111', '2215', '2077', '2078', '2146', '2113', '2147', '2079']
['2145', '2145', '2078', '2078', '2113', '2147', '2077', '2146', '2111', '2112', '2180', '2079', '2114', '2180', '2147', '2146', '2079', '2146', '2215', '2146']
['2147', '2113', '2078', '2215', '2180', '2146', '2146', '2079', '2112', '2147', '2180', '2078', '2111', '2145', '2114', '2146', '2145', '2077', '2079', '2146']
['2145', '2146', '2112', '2146', '2215', '2180', '2147', '2146', '2113', '2079', '2145', '2147', '2078', '2114', '2077', '2111', '2180', '2146', '2079', '2078']
['2146', '2113', '2078', '2180', '2145', '2215', '2145', '2147', '2146', '2079', '2079', '2114', '2146', '2111', '2078', '2147', '2112', '2077', '2180', '2146']
['2147', '2114', '2145', '2145', '2111', '2215', '2146', '2078', '2146', '2079', '2146', '2113', '2112', '2079', '2078', '2180', '2146', '2147', '2077', '2180']
['2112', '2111', '2079', '2146', '2146', '2079', '2147', '2147', '2114', '2146', '2145', '2180', '2146', '2078', '2180', '2078', '2113', '2145', '2077', '2215']
['1779', '1814', '1813', '1778', '1779', '1780', '1779', '1744', '1779', '1780', '1779', '1744', '1709', '1744', '1743', '1742', '1777', '1812', '1813', '1814']
['1814', '1780', '1778', '1743', '1744', '1742', '1744', '1812', '1779', '1779', '1813', '1777', '1779', '1813', '1744', '1779', '1780', '1814', '1779', '1709']
['1742', '1780', '1744', '1780', '1779', '1813', '1779', '1812', '1743', '1709', '1744', '1779', '1813', '1779', '1814', '1777', '1814', '1744', '1779', '1778']
['1744', '1709', '1778', '1744', '1813', '1814', '1779', '1780', '1742', '1777', '1779', '1779', '1813', '1814', '1779', '1780', '1744', '1743', '1779', '1812']
['1779', '1780', '1778', '1813', '1743', '1814', '1744', '1814', '1744', '1777', '1779', '1744', '1813', '1780', '1709', '1779', '1812', '1742', '1779', '1779']
['1744', '1777', '1814', '1780', '1779', '1744', '1814', '1813', '1779', '1779', '1812', '1744', '1778', '1742', '1743', '1780', '1813', '1779', '1779', '1709']
['1744', '1779', '1778', '1777', '1744', '1814', '1780', '1779', '1779', '1780', '1812', '1742', '1779', '1709', '1813', '1814', '1813', '1744', '1779', '1743']
['1780', '1812', '1813', '1813', '1779', '1814', '1777', '1779', '1814', '1778', '1779', '1744', '1780', '1744', '1743', '1779', '1779', '1709', '1742', '1744']
['1779', '1780', '1779', '1744', '1813', '1814', '1779', '1709', '1812', '1777', '1779', '1813', '1814', '1742', '1779', '1744', '1743', '1744', '1780', '1778']
['1744', '1814', '1813', '1743', '1779', '1744', '1812', '1779', '1742', '1780', '1778', '1777', '1709', '1814', '1779', '1779', '1744', '1779', '1813', '1780']
['2040', '2039', '2004', '2005', '2004', '2005', '2006', '1971', '1972', '2007', '2006', '2007', '2042', '2043', '2078', '2113', '2114', '2113', '2078', '2079']
['2005', '2040', '2078', '1972', '2114', '2005', '2113', '2113', '2042', '1971', '2078', '2039', '2079', '2006', '2004', '2007', '2007', '2043', '2004', '2006']
['2079', '1971', '2040', '2005', '2005', '2078', '2042', '2078', '1972', '2007', '2006', '2004', '2039', '2114', '2043', '2004', '2007', '2113', '2006', '2113']
['2042', '2005', '2005', '2004', '2113', '2078', '1972', '2114', '2040', '2006', '2039', '2006', '2007', '2043', '2113', '2078', '2007', '1971', '2079', '2004']
['2004', '2006', '2005', '2005', '2007', '2004', '2079', '2113', '1972', '1971', '2113', '2043', '2042', '2040', '2007', '2039', '2006', '2114', '2078', '2078']
['2006', '2039', '2113', '2007', '2006', '2005', '2040', '2004', '1971', '2078', '2042', '2007', '2078', '2113', '2114', '2004', '1972', '2043', '2079', '2005']
['2079', '1971', '2004', '2004', '2040', '2005', '2078', '2113', '2042', '2113', '1972', '2007', '2006', '2078', '2007', '2006', '2114', '2043', '2005', '2039']
['1972', '2039', '2007', '2078', '2043', '2079', '2005', '2113', '2006', '2006', '1971', '2004', '2007', '2042', '2005', '2114', '2113', '2004', '2040', '2078']
['2043', '2078', '2007', '2004', '2078', '2006', '2004', '2042', '1971', '1972', '2007', '2079', '2040', '2113', '2114', '2006', '2039', '2005', '2113', '2005']
['1972', '2005', '2004', '2042', '2039', '1971', '2005', '2043', '2007', '2040', '2113', '2078', '2006', '2004', '2114', '2079', '2007', '2113', '2078', '2006']
['2078', '2113', '2078', '2043', '2008', '2009', '1974', '1939', '1940', '1941', '1906', '1871', '1906', '1941', '1906', '1905', '1940', '1975', '1974', '1975']
['1906', '1940', '1974', '1906', '1939', '1871', '2113', '2043', '1941', '1906', '2078', '1940', '2078', '1975', '2009', '1905', '1975', '1974', '2008', '1941']
['2043', '1941', '1940', '1906', '2009', '2078', '2008', '2113', '2078', '1906', '1975', '1941', '1871', '1905', '1940', '1906', '1939', '1975', '1974', '1974']
['1871', '2078', '1940', '1905', '1906', '1941', '2043', '1975', '1906', '1939', '2113', '1940', '2009', '1974', '1974', '2078', '1941', '1975', '1906', '2008']
['1974', '1975', '1940', '2078', '2043', '2113', '1906', '1906', '2008', '1939', '1871', '2009', '2078', '1906', '1905', '1940', '1974', '1941', '1975', '1941']
['1974', '1974', '1941', '2009', '1975', '1906', '1941', '1940', '2078', '1906', '2078', '2008', '1940', '1871', '1906', '2043', '1939', '1905', '1975', '2113']
['1975', '2078', '1906', '1940', '1975', '1906', '1940', '1974', '1905', '1941', '1974', '2078', '1871', '1906', '2043', '2008', '1941', '2009', '2113', '1939']
['2078', '1974', '1940', '1975', '1975', '2009', '1906', '1905', '1871', '2113', '1940', '1941', '1974', '1906', '2078', '1906', '2043', '1939', '2008', '1941']
['1975', '1940', '1974', '1906', '2113', '1974', '2008', '1941', '1906', '2043', '2078', '1940', '1906', '1871', '1905', '2078', '1941', '1975', '1939', '2009']
['1906', '1905', '1940', '1975', '2043', '1871', '1906', '1974', '1940', '1975', '2113', '1974', '2078', '1941', '1906', '2078', '2009', '2008', '1941', '1939']
['1949', '1948', '1949', '1948', '1949', '1984', '2019', '2020', '1985', '1986', '1987', '1986', '1987', '1952', '1953', '1918', '1953', '1918', '1953', '1918']
['1918', '2019', '2020', '1986', '1949', '1953', '1948', '1985', '1918', '1986', '1949', '1987', '1987', '1918', '1948', '1984', '1949', '1952', '1953', '1953']
['1984', '1952', '1948', '1949', '1953', '2020', '1948', '1987', '2019', '1949', '1987', '1953', '1918', '1986', '1986', '1918', '1953', '1985', '1949', '1918']
['1949', '1918', '1984', '1952', '1953', '1949', '2020', '1987', '1918', '1987', '1918', '1986', '1948', '1953', '2019', '1953', '1948', '1949', '1986', '1985']
['1949', '1918', '1953', '1918', '1948', '1987', '1949', '1952', '1953', '1949', '1986', '1987', '1953', '2020', '1918', '1986', '1985', '1948', '2019', '1984']
['1984', '1949', '1987', '1948', '1948', '1918', '1953', '1986', '1986', '2019', '1949', '1952', '1949', '1987', '1953', '1918', '1985', '1918', '1953', '2020']
['1949', '1985', '1948', '1949', '1918', '1953', '1987', '1986', '1953', '1918', '2020', '1986', '1953', '1949', '1987', '2019', '1948', '1984', '1918', '1952']
['1952', '1918', '2020', '1987', '1948', '1953', '1985', '1953', '1949', '1949', '1987', '1986', '1918', '1949', '1984', '1918', '1986', '2019', '1948', '1953']
['1949', '1948', '1953', '1986', '2019', '1949', '1985', '1987', '2020', '1918', '1953', '1948', '1986', '1952', '1918', '1984', '1918', '1953', '1987', '1949']
['2019', '1949', '2020', '1953', '1987', '1918', '1949', '1987', '1918', '1918', '1948', '1949', '1985', '1953', '1952', '1953', '1986', '1986', '1948', '1984']
['1948', '1947', '1982', '1983', '1948', '1983', '1984', '1985', '1950', '1949', '1984', '1949', '1984', '2019', '2054', '2053', '2088', '2123', '2122', '2157']
['2122', '1949', '2088', '1949', '2054', '2123', '2053', '1984', '1984', '1983', '1983', '1984', '1948', '2157', '1950', '1985', '2019', '1947', '1982', '1948']
['1984', '1984', '2122', '1984', '1948', '1949', '1947', '2157', '1982', '1948', '1985', '2088', '1983', '1949', '1983', '2053', '2123', '1950', '2019', '2054']
['1949', '1983', '2123', '1950', '1984', '1984', '2054', '2122', '2088', '1947', '2053', '1948', '2157', '1984', '2019', '1949', '1982', '1985', '1948', '1983']
['2054', '2053', '1949', '2088', '2157', '2019', '1984', '1985', '1982', '1947', '1983', '2123', '1949', '1984', '1950', '1983', '1948', '1984', '2122', '1948']
['1948', '1984', '1949', '1983', '1984', '1949', '1984', '2054', '2123', '2157', '1983', '1950', '2019', '2088', '1947', '1948', '1982', '2053', '1985', '2122']
['1985', '1949', '2054', '1983', '1984', '2123', '1984', '1950', '1983', '1947', '1982', '1948', '2019', '2053', '1949', '2088', '1948', '1984', '2122', '2157']
['2019', '1948', '1948', '2123', '1983', '1984', '1984', '1950', '1949', '2122', '1985', '2053', '1947', '2088', '1949', '1983', '2054', '1982', '2157', '1984']
['2054', '1983', '1949', '2053', '1984', '1985', '1982', '1984', '1947', '2088', '2019', '1984', '1949', '2123', '1983', '2122', '1950', '2157', '1948', '1948']
['1982', '1947', '1984', '1950', '2053', '2157', '2088', '1949', '2122', '2123', '2019', '1948', '1983', '2054', '1949', '1985', '1984', '1948', '1983', '1984']
['2077', '2042', '2043', '2008', '2043', '2008', '1973', '1938', '1903', '1902', '1901', '1902', '1867', '1902', '1937', '1902', '1867', '1868', '1869', '1870']
['1937', '1938', '1902', '1902', '1870', '1868', '1902', '1902', '2042', '2008', '2008', '2077', '1867', '1869', '1867', '1903', '2043', '1973', '1901', '2043']
['1902', '1868', '1938', '1870', '1937', '2042', '1903', '2043', '2043', '1902', '2008', '1902', '1869', '1867', '1901', '2077', '1973', '1902', '2008', '1867']
['1867', '1937', '1902', '2008', '1902', '1870', '2008', '1901', '2043', '1902', '2043', '1902', '1973', '1869', '1868', '1867', '1938', '1903', '2042', '2077']
['1902', '1902', '2077', '2042', '1901', '2008', '1867', '1973', '1869', '1867', '1937', '1870', '2043', '1902', '2008', '1938', '1868', '2043', '1903', '1902']
['1867', '2042', '1937', '2043', '1902', '1868', '1903', '1902', '2008', '1902', '1938', '2077', '2043', '1870', '1869', '2008', '1867', '1901', '1973', '1902']
['1868', '2043', '1903', '2077', '1902', '1938', '1902', '1867', '1937', '1901', '2043', '2008', '2042', '2008', '1902', '1870', '1902', '1869', '1867', '1973']
['1903', '1902', '1973', '2077', '1902', '2042', '2008', '1868', '2008', '1867', '1867', '1902', '2043', '1938', '1869', '1902', '1870', '2043', '1937', '1901']
['1868', '1902', '1938', '2042', '1902', '2008', '1902', '2043', '2008', '1867', '1902', '1901', '2077', '1903', '1973', '1867', '1870', '2043', '1869', '1937']
['1903', '2077', '1937', '1870', '1902', '1973', '1867', '1868', '2008', '2043', '1869', '1938', '1867', '2043', '1901', '1902', '1902', '1902', '2008', '2042']
['1746', '1747', '1782', '1781', '1746', '1781', '1816', '1851', '1852', '1887', '1852', '1853', '1852', '1887', '1886', '1885', '1850', '1849', '1850', '1815']
['1746', '1815', '1816', '1781', '1851', '1781', '1849', '1747', '1887', '1852', '1885', '1850', '1853', '1852', '1746', '1850', '1782', '1887', '1886', '1852']
['1885', '1816', '1746', '1850', '1887', '1781', '1886', '1849', '1746', '1782', '1852', '1887', '1852', '1853', '1815', '1747', '1850', '1781', '1852', '1851']
['1746', '1851', '1852', '1886', '1816', '1853', '1747', '1746', '1781', '1782', '1850', '1849', '1885', '1887', '1887', '1815', '1850', '1781', '1852', '1852']
['1816', '1849', '1781', '1887', '1852', '1746', '1850', '1886', '1887', '1781', '1853', '1747', '1850', '1815', '1852', '1852', '1746', '1782', '1885', '1851']
['1852', '1851', '1887', '1782', '1850', '1850', '1853', '1852', '1887', '1746', '1816', '1885', '1886', '1852', '1781', '1746', '1781', '1849', '1815', '1747']
['1816', '1850', '1887', '1852', '1747', '1781', '1746', '1815', '1746', '1853', '1852', '1851', '1781', '1886', '1850', '1852', '1885', '1887', '1849', '1782']
['1781', '1782', '1816', '1815', '1849', '1852', '1746', '1887', '1850', '1885', '1850', '1747', '1781', '1887', '1886', '1851', '1746', '1852', '1853', '1852']
['1781', '1887', '1852', '1782', '1850', '1849', '1781', '1746', '1815', '1850', '1853', '1885', '1887', '1816', '1747', '1852', '1851', '1852', '1746', '1886']
['1850', '1852', '1850', '1747', '1851', '1885', '1746', '1816', '1781', '1887', '1849', '1746', '1815', '1781', '1887', '1782', '1853', '1852', '1852', '1886']
['2145', '2180', '2181', '2182', '2181', '2182', '2183', '2182', '2147', '2146', '2111', '2110', '2145', '2146', '2145', '2144', '2143', '2144', '2109', '2074']
['2145', '2110', '2145', '2111', '2074', '2181', '2109', '2144', '2183', '2145', '2182', '2144', '2182', '2146', '2181', '2143', '2182', '2180', '2146', '2147']
['2144', '2145', '2144', '2110', '2074', '2143', '2109', '2146', '2182', '2183', '2182', '2180', '2145', '2181', '2145', '2181', '2146', '2111', '2147', '2182']
['2183', '2110', '2182', '2182', '2182', '2109', '2145', '2146', '2074', '2143', '2147', '2145', '2145', '2180', '2181', '2181', '2144', '2144', '2146', '2111']
['2182', '2143', '2181', '2145', '2182', '2145', '2147', '2146', '2144', '2074', '2111', '2146', '2109', '2180', '2183', '2145', '2144', '2182', '2181', '2110']
['2182', '2147', '2180', '2182', '2181', '2111', '2181', '2145', '2183', '2182', '2110', '2146', '2145', '2144', '2074', '2109', '2144', '2146', '2145', '2143']
['2182', '2109', '2146', '2147', '2182', '2182', '2180', '2111', '2146', '2074', '2145', '2183', '2143', '2145', '2144', '2181', '2145', '2144', '2110', '2181']
['2147', '2110', '2109', '2182', '2144', '2145', '2074', '2145', '2182', '2181', '2111', '2180', '2144', '2145', '2146', '2146', '2181', '2143', '2183', '2182']
['2181', '2110', '2182', '2145', '2109', '2144', '2143', '2181', '2144', '2182', '2111', '2145', '2146', '2183', '2147', '2146', '2180', '2074', '2145', '2182']
['2144', '2182', '2180', '2109', '2181', '2181', '2110', '2145', '2144', '2146', '2143', '2146', '2074', '2182', '2183', '2147', '2182', '2145', '2145', '2111']
['1977', '2012', '2013', '2048', '2047', '2082', '2083', '2048', '2013', '2048', '2047', '2082', '2083', '2118', '2153', '2118', '2083', '2082', '2047', '2046']
['2013', '2083', '1977', '2048', '2082', '2013', '2083', '2153', '2048', '2048', '2083', '2012', '2082', '2118', '2118', '2046', '2047', '2082', '2047', '2047']
['2082', '2048', '1977', '2047', '2083', '2082', '2013', '2012', '2082', '2047', '2153', '2048', '2046', '2118', '2083', '2047', '2118', '2083', '2013', '2048']
['2082', '2047', '2048', '2153', '2013', '2048', '2047', '1977', '2046', '2118', '2012', '2083', '2013', '2083', '2082', '2047', '2083', '2048', '2082', '2118']
['2048', '2013', '2046', '2048', '2047', '2013', '2082', '2118', '2083', '2012', '2048', '2153', '2047', '2083', '2118', '2083', '2082', '2047', '1977', '2082']
['2082', '2047', '2083', '2048', '2118', '2012', '2047', '2153', '2082', '2118', '2083', '2013', '1977', '2013', '2046', '2048', '2047', '2083', '2082', '2048']
['2153', '2082', '2012', '2083', '2118', '2118', '2013', '2048', '2083', '2082', '2048', '2046', '2083', '2048', '2013', '2082', '2047', '2047', '1977', '2047']
['2082', '2048', '2082', '2118', '2082', '1977', '2153', '2046', '2013', '2083', '2047', '2047', '2118', '2047', '2012', '2013', '2083', '2048', '2048', '2083']
['2118', '2048', '2013', '2048', '2047', '2046', '2083', '2048', '2083', '2118', '2083', '1977', '2013', '2082', '2047', '2082', '2012', '2153', '2082', '2047']
['2082', '2046', '2118', '2048', '2047', '2083', '2012', '2118', '2047', '2083', '2153', '2082', '2013', '2082', '2048', '2047', '2083', '2048', '1977', '2013']
['2143', '2144', '2143', '2142', '2107', '2106', '2105', '2070', '2069', '2034', '1999', '2034', '1999', '2034', '2035', '2036', '2001', '2036', '2035', '2034']
['2143', '2107', '2034', '2144', '2070', '2035', '2036', '2143', '2034', '2142', '2034', '2001', '2035', '2106', '2034', '1999', '2036', '2105', '2069', '1999']
['2142', '2143', '2034', '2035', '2001', '2069', '2034', '2036', '2034', '1999', '2036', '2143', '2034', '2107', '2105', '1999', '2035', '2070', '2144', '2106']
['1999', '2036', '1999', '2144', '2035', '2070', '2034', '2069', '2107', '2142', '2036', '2034', '2034', '2001', '2105', '2035', '2034', '2143', '2106', '2143']
['1999', '2035', '1999', '2034', '2105', '2069', '2143', '2143', '2034', '2036', '2001', '2036', '2070', '2142', '2034', '2107', '2035', '2106', '2144', '2034']
['2034', '2144', '2143', '2036', '2069', '1999', '2107', '2001', '2034', '2035', '2070', '2034', '2105', '2034', '2106', '2036', '2035', '2143', '1999', '2142']
['2035', '2106', '2036', '2034', '1999', '2142', '2036', '1999', '2034', '2070', '2034', '2069', '2107', '2035', '2034', '2001', '2143', '2144', '2105', '2143']
['2106', '2034', '2035', '2034', '1999', '2069', '2036', '2034', '2142', '2107', '2143', '2144', '2001', '2070', '2036', '2035', '1999', '2143', '2034', '2105']
['2069', '2070', '2035', '2143', '2034', '1999', '2144', '2142', '2034', '2105', '2106', '1999', '2001', '2107', '2034', '2036', '2143', '2035', '2034', '2036']
['2070', '2034', '1999', '2143', '2143', '2034', '2105', '2106', '2036', '2069', '2035', '1999', '2107', '2142', '2001', '2144', '2036', '2035', '2034', '2034']
['1847', '1882', '1847', '1846', '1847', '1812', '1813', '1814', '1849', '1884', '1885', '1884', '1885', '1884', '1883', '1848', '1813', '1812', '1777', '1776']
['1847', '1848', '1777', '1813', '1814', '1883', '1812', '1847', '1885', '1847', '1885', '1884', '1776', '1846', '1884', '1884', '1882', '1812', '1813', '1849']
['1848', '1885', '1847', '1849', '1884', '1885', '1777', '1813', '1812', '1846', '1812', '1884', '1883', '1882', '1813', '1814', '1847', '1847', '1884', '1776']
['1846', '1847', '1812', '1884', '1813', '1885', '1884', '1813', '1847', '1848', '1883', '1882', '1777', '1849', '1885', '1884', '1812', '1776', '1814', '1847']
['1813', '1777', '1884', '1883', '1847', '1847', '1812', '1849', '1813', '1885', '1776', '1884', '1848', '1812', '1846', '1885', '1814', '1884', '1882', '1847']
['1882', '1847', '1812', '1883', '1884', '1847', '1814', '1812', '1777', '1848', '1884', '1847', '1776', '1813', '1846', '1885', '1885', '1849', '1813', '1884']
['1882', '1847', '1814', '1884', '1883', '1813', '1847', '1885', '1777', '1847', '1812', '1884', '1884', '1812', '1846', '1813', '1849', '1848', '1885', '1776']
['1813', '1847', '1812', '1849', '1882', '1847', '1883', '1884', '1776', '1813', '1885', '1814', '1884', '1885', '1847', '1846', '1848', '1884', '1777', '1812']
['1814', '1847', '1813', '1883', '1884', '1882', '1812', '1884', '1777', '1847', '1848', '1776', '1885', '1849', '1846', '1812', '1884', '1813', '1847', '1885']
['1846', '1882', '1884', '1777', '1776', '1847', '1885', '1884', '1885', '1884', '1849', '1848', '1813', '1812', '1847', '1814', '1883', '1812', '1813', '1847']
['2154', '2189', '2188', '2187', '2152', '2151', '2186', '2221', '2220', '2255', '2290', '2291', '2290', '2255', '2220', '2219', '2184', '2183', '2148', '2183']
['2186', '2151', '2183', '2148', '2184', '2255', '2154', '2189', '2291', '2220', '2290', '2219', '2152', '2220', '2183', '2290', '2221', '2187', '2255', '2188']
['2255', '2290', '2148', '2184', '2219', '2151', '2291', '2186', '2152', '2183', '2188', '2221', '2189', '2255', '2183', '2220', '2220', '2290', '2187', '2154']
['2291', '2184', '2290', '2220', '2154', '2221', '2152', '2188', '2183', '2255', '2186', '2183', '2255', '2148', '2189', '2151', '2187', '2290', '2220', '2219']
['2184', '2219', '2290', '2183', '2186', '2220', '2152', '2255', '2189', '2255', '2290', '2154', '2220', '2221', '2148', '2187', '2188', '2291', '2183', '2151']
['2154', '2183', '2290', '2152', '2186', '2183', '2291', '2148', '2220', '2184', '2221', '2290', '2255', '2220', '2188', '2219', '2187', '2255', '2151', '2189']
['2152', '2183', '2188', '2154', '2255', '2220', '2220', '2189', '2255', '2219', '2291', '2290', '2186', '2148', '2184', '2187', '2290', '2183', '2221', '2151']
['2183', '2152', '2186', '2220', '2148', '2154', '2220', '2184', '2183', '2290', '2188', '2290', '2219', '2151', '2189', '2255', '2255', '2187', '2291', '2221']
['2183', '2187', '2290', '2290', '2189', '2220', '2184', '2154', '2255', '2188', '2151', '2255', '2291', '2152', '2221', '2186', '2220', '2148', '2183', '2219']
['2151', '2187', '2148', '2291', '2255', '2184', '2183', '2152', '2154', '2290', '2219', '2220', '2255', '2220', '2183', '2290', '2189', '2188', '2186', '2221']
['1812', '1777', '1742', '1743', '1708', '1707', '1708', '1709', '1708', '1709', '1674', '1639', '1674', '1675', '1710', '1745', '1710', '1745', '1710', '1675']
['1709', '1745', '1745', '1743', '1777', '1742', '1675', '1708', '1710', '1675', '1708', '1812', '1707', '1639', '1674', '1674', '1708', '1710', '1709', '1710']
['1745', '1710', '1675', '1674', '1742', '1675', '1674', '1745', '1708', '1707', '1812', '1708', '1709', '1710', '1708', '1709', '1777', '1743', '1710', '1639']
['1709', '1674', '1675', '1812', '1745', '1710', '1743', '1708', '1639', '1708', '1707', '1710', '1745', '1708', '1674', '1777', '1742', '1710', '1709', '1675']
['1709', '1708', '1743', '1742', '1709', '1675', '1777', '1745', '1708', '1710', '1675', '1639', '1710', '1674', '1745', '1708', '1710', '1674', '1707', '1812']
['1639', '1745', '1710', '1709', '1742', '1777', '1708', '1745', '1674', '1675', '1707', '1743', '1708', '1674', '1675', '1710', '1708', '1710', '1812', '1709']
['1675', '1742', '1707', '1674', '1812', '1745', '1710', '1708', '1743', '1639', '1710', '1777', '1675', '1708', '1745', '1710', '1709', '1709', '1674', '1708']
['1708', '1709', '1707', '1709', '1675', '1710', '1675', '1639', '1674', '1745', '1812', '1708', '1742', '1777', '1743', '1708', '1674', '1710', '1710', '1745']
['1742', '1708', '1709', '1777', '1710', '1745', '1743', '1674', '1710', '1708', '1639', '1745', '1675', '1708', '1675', '1709', '1812', '1674', '1707', '1710']
['1707', '1708', '1710', '1743', '1745', '1742', '1675', '1674', '1709', '1709', '1674', '1745', '1675', '1710', '1710', '1812', '1708', '1639', '1708', '1777']
['2185', '2184', '2149', '2114', '2115', '2080', '2079', '2114', '2149', '2114', '2113', '2112', '2147', '2112', '2147', '2112', '2077', '2042', '2041', '2006']
['2112', '2184', '2079', '2149', '2149', '2077', '2112', '2147', '2114', '2114', '2147', '2112', '2041', '2042', '2115', '2114', '2006', '2113', '2185', '2080']
['2113', '2185', '2147', '2077', '2115', '2112', '2114', '2080', '2149', '2079', '2041', '2184', '2114', '2042', '2112', '2149', '2006', '2112', '2147', '2114']
['2184', '2114', '2114', '2112', '2112', '2185', '2041', '2077', '2006', '2042', '2080', '2147', '2149', '2147', '2113', '2149', '2114', '2112', '2079', '2115']
['2149', '2114', '2077', '2185', '2112', '2112', '2147', '2079', '2115', '2006', '2184', '2113', '2112', '2080', '2149', '2042', '2147', '2114', '2041', '2114']
['2006', '2080', '2115', '2077', '2185', '2112', '2112', '2079', '2113', '2114', '2112', '2041', '2147', '2114', '2114', '2149', '2184', '2149', '2042', '2147']
['2149', '2149', '2115', '2112', '2114', '2113', '2185', '2147', '2079', '2114', '2041', '2080', '2077', '2184', '2112', '2147', '2042', '2114', '2006', '2112']
['2112', '2149', '2042', '2185', '2184', '2112', '2115', '2080', '2112', '2147', '2114', '2113', '2006', '2114', '2041', '2077', '2079', '2149', '2114', '2147']
['2042', '2185', '2041', '2006', '2112', '2079', '2114', '2149', '2113', '2147', '2147', '2112', '2115', '2184', '2077', '2112', '2114', '2149', '2114', '2080']
['2115', '2112', '2079', '2114', '2080', '2147', '2041', '2042', '2147', '2077', '2184', '2114', '2114', '2185', '2006', '2112', '2113', '2149', '2149', '2112']
['2256', '2291', '2326', '2361', '2396', '2395', '2430', '2395', '2360', '2395', '2360', '2359', '2324', '2323', '2324', '2289', '2288', '2289', '2254', '2255']
['2360', '2324', '2360', '2254', '2289', '2395', '2291', '2395', '2326', '2359', '2324', '2430', '2361', '2256', '2288', '2396', '2289', '2255', '2395', '2323']
['2288', '2395', '2359', '2323', '2256', '2324', '2324', '2255', '2430', '2289', '2291', '2254', '2326', '2361', '2289', '2360', '2360', '2395', '2396', '2395']
['2289', '2291', '2288', '2395', '2324', '2361', '2326', '2289', '2430', '2395', '2256', '2323', '2395', '2254', '2396', '2359', '2255', '2324', '2360', '2360']
['2326', '2324', '2255', '2396', '2395', '2289', '2360', '2256', '2254', '2359', '2323', '2288', '2324', '2291', '2395', '2361', '2430', '2289', '2360', '2395']
['2326', '2395', '2395', '2289', '2254', '2289', '2288', '2430', '2395', '2323', '2361', '2396', '2359', '2360', '2324', '2324', '2256', '2255', '2360', '2291']
['2395', '2326', '2360', '2288', '2396', '2395', '2289', '2289', '2324', '2359', '2430', '2291', '2324', '2255', '2395', '2256', '2361', '2254', '2360', '2323']
['2255', '2289', '2360', '2359', '2361', '2324', '2254', '2395', '2326', '2395', '2256', '2396', '2324', '2360', '2288', '2323', '2430', '2395', '2291', '2289']
['2359', '2256', '2291', '2255', '2326', '2430', '2289', '2288', '2395', '2395', '2254', '2289', '2324', '2395', '2324', '2360', '2360', '2323', '2361', '2396']
['2289', '2360', '2323', '2359', '2326', '2360', '2395', '2395', '2289', '2291', '2396', '2324', '2256', '2430', '2324', '2361', '2395', '2255', '2254', '2288']
['1644', '1645', '1680', '1715', '1750', '1715', '1750', '1715', '1750', '1785', '1784', '1785', '1784', '1819', '1854', '1889', '1890', '1889', '1924', '1889']
['1715', '1889', '1644', '1889', '1750', '1750', '1645', '1715', '1924', '1784', '1819', '1889', '1890', '1854', '1785', '1750', '1785', '1784', '1715', '1680']
['1680', '1924', '1784', '1854', '1785', '1644', '1715', '1715', '1889', '1750', '1889', '1819', '1645', '1890', '1889', '1785', '1750', '1750', '1784', '1715']
['1715', '1889', '1854', '1750', '1680', '1784', '1644', '1715', '1924', '1750', '1750', '1889', '1715', '1889', '1645', '1784', '1819', '1785', '1785', '1890']
['1750', '1889', '1784', '1890', '1819', '1889', '1785', '1889', '1644', '1715', '1785', '1715', '1750', '1645', '1784', '1854', '1680', '1750', '1924', '1715']
['1750', '1890', '1889', '1889', '1924', '1645', '1750', '1680', '1785', '1785', '1715', '1854', '1889', '1784', '1715', '1644', '1715', '1750', '1784', '1819']
['1645', '1715', '1750', '1750', '1785', '1784', '1924', '1680', '1715', '1644', '1854', '1819', '1889', '1715', '1889', '1889', '1750', '1890', '1784', '1785']
['1645', '1784', '1785', '1715', '1890', '1889', '1644', '1715', '1750', '1924', '1819', '1680', '1785', '1889', '1715', '1889', '1750', '1854', '1784', '1750']
['1889', '1854', '1715', '1750', '1644', '1784', '1785', '1924', '1750', '1784', '1785', '1889', '1645', '1819', '1750', '1680', '1715', '1889', '1890', '1715']
['1715', '1819', '1785', '1750', '1889', '1889', '1715', '1715', '1854', '1644', '1924', '1785', '1784', '1750', '1784', '1680', '1750', '1890', '1889', '1645']
